zip_2,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,open_acc,revol_bal,dti,total_acc,mort_acc,time_delta
49,8139.8706724259755,0.43165622828825156,4.703764862743424,241.4456217619906,1.2794197870010777,6.360677524877219,3.546738980629231,0.5893107222499713,44180.944934295214,5.386900663684226,15662.787232274824,13.755121780417438,11.92455967147053,1.9400409617071193,2620.030123340012
50,9217.89363364134,0.39477101697586137,5.218434025610908,303.8583531577933,1.269011272759076,6.55859371474949,3.608551651514084,0.5884898863364997,31751.34651502698,4.20883424647321,7890.520855439764,8.853046923338868,9.500512631418383,1.7289237950752745,2961.8072112664518
51,9881.55373241813,0.5163977794943222,6.379402532108054,402.8355030406332,1.632993161855452,9.064583093924764,1.1690451944500122,0.816496580927726,49472.214423856145,3.391164991562634,17753.337203654602,7.722040317601732,7.447594690010101,0.5477225575051662,1406.9552113221896
52,6389.012857563964,0.32338083338177726,2.86026353966551,196.67816174116115,0.7859052479933759,4.624812308503871,3.108600761244592,0.6076849889141857,28305.53470624669,4.147997390662291,11258.118221192783,8.58021201575428,13.639140141183743,2.2723113107165704,2434.3617414499627
53,8402.878663697042,0.4243407362038306,4.714698584175901,251.12559411796036,1.2830800739984254,6.402504167650257,3.582709019604654,0.6126855416703246,43682.5983988393,5.351693713825206,20063.06511474719,9.329544985420464,11.876230710570725,2.2461962334811227,2700.5801355191957
54,8015.681610684956,0.4344615486751604,4.706398272749102,235.18685577949304,1.2745747317964133,6.34297490415427,3.558495847365482,0.5991012565314072,57485.66181444819,5.089250387606731,13891.20310577363,12.280111479882642,11.963623140785648,2.299084108240838,2570.219362795775
55,8471.136276268415,0.4337777169877428,4.765488227524385,251.93632513984136,1.2933912653742432,6.459360244055892,3.6086619850355612,0.6140039199884935,91279.96711007779,5.481392021923102,22675.125420581313,8.606375237825423,11.785500923235565,1.9819383539519717,2588.987012914669
56,7799.7304106749625,0.4263148762118972,4.677777896730744,228.54867591809204,1.278523203185018,6.357467961052392,3.572880352331955,0.6047884540337868,36470.01195521094,5.282546170101589,12746.963344674909,8.978952435443663,11.907081547866492,1.8854498563172952,2609.7904628583615
57,8211.78989644577,0.42309552657664773,4.698240804046962,248.12173541557442,1.2774070383527725,6.358538481214834,3.5588905877593695,0.6256898944617005,43035.35318157383,4.827448584496163,15411.267642082657,9.99619985332772,12.701367918875565,2.0278969025991116,2447.6681093210636
58,8743.487122750572,0.41300850945254935,4.894199337854627,274.05912278397153,1.2397958312393806,6.147340383965655,3.524007392116871,0.6657256850615461,221114.9936949857,5.456767336081563,17214.292991020266,10.301003724425804,12.211288166137239,1.7455850568264322,2466.103960721298
59,7990.4660245270725,0.4268145267001821,4.710819312484738,235.31166199964787,1.2740521270239944,6.358052085002959,3.533355877555973,0.6402295570489857,33897.98701028686,4.99370696199703,13017.304989693206,12.221982146856169,11.564559120783542,1.9910283908169937,2629.9218541806767
60,8878.91237476409,0.41302576951414355,4.702696936535996,270.4510622727005,1.2889265973359423,6.411195310895998,3.589944614757464,0.6440375255519046,71642.11586630548,5.741289063913965,25299.61949192147,13.247643207541211,12.148776569236126,2.129683173602784,2773.5766161128618
61,8389.811298385319,0.4275481083357744,4.730895203697307,250.21863917647423,1.2845579461293537,6.389849397425601,3.4674747670607924,0.5827985125982516,43054.95251915602,5.289583683899718,16112.859507307048,15.676388230737452,12.558178861761615,2.1517563540611766,2647.175105297392
62,8602.88738560938,0.429333851207976,4.661841223576538,257.20526498443763,1.2906623114259779,6.381833623812664,3.480217700190511,0.5863376195121607,123437.29707440187,5.286424595582521,14895.40138455876,8.649128971889771,13.050809630877744,2.1320266265136296,2568.385684277825
63,8620.39840952418,0.4328429956410934,4.705115376350309,255.90859868419125,1.2860811977362527,6.401219725466894,3.5835354695751276,0.599234251266194,51298.17699400746,5.503493403556425,19731.685235251665,14.159138610886258,12.32321135279718,2.2656047819387157,2663.3211412310475
64,8591.015230300221,0.4400974212192437,4.7161786453388,254.3787115117405,1.2917942061348533,6.453280154342096,3.574509068339528,0.5832281169876942,42933.20195480499,5.405667714850924,15672.734068029102,9.538472145641936,12.026564630451317,2.0619367316517625,2619.6997195481445
65,8124.821551899195,0.4244973021651368,4.592688457886513,244.79044345586698,1.2661435590841117,6.2726426935453325,3.54140966592992,0.590697713945005,40545.90221023307,5.3407796633893545,14512.730888116077,9.233878002890735,12.60780233869634,2.0238599133172865,2612.338793962492
66,8566.9299401506,0.4320695110706089,4.666278422100164,251.85249367398728,1.2883570859978082,6.437036565739882,3.5675949601149504,0.608000609966012,47073.95566071774,5.266785850726179,16844.547182497376,10.035429257767245,11.544744663093685,2.0728561543946835,2595.0165003447887
67,8285.368835162808,0.42843385753656155,4.6650727735163455,245.37116357000528,1.287733499805208,6.393531505760051,3.5375243013938915,0.6079086046997745,116563.3677014371,5.123079725999272,12108.505876084333,11.397990469854443,11.899842883273937,1.9353505791797987,2614.6483919643397
68,8532.192897291883,0.4186493580909183,4.98596265307586,256.13993459044326,1.273061563128385,6.347069244185511,3.627034973157125,0.6484146189180936,39143.161410195484,5.3974805482898605,15316.519865966462,11.26775724725408,12.211964731557003,1.8974421442892873,2579.107384049936
69,7958.639417235497,0.45054221682009454,5.145185096676014,233.4714294194191,1.2911086404523389,6.431039402168422,3.7038956712716398,0.6250358142153017,30961.466518750003,4.767937387300261,9343.045398548964,10.149895032796064,10.365549139571305,1.7950537454250448,2559.7451106766066
70,8603.426980715172,0.43775644097664806,4.825639244464097,255.24926370011525,1.3202170235804789,6.56143832650184,3.551869359188016,0.6404287626310481,49044.14052363681,5.1756646638270825,18434.39358489503,10.075927113155574,11.982105331991836,1.9321677169256257,2717.4271066216434
71,8406.579146712333,0.42616589326109855,4.790180699102583,249.88119640354887,1.3048310178389793,6.4779838528622395,3.461594452723529,0.6365036787175067,92257.09948162704,5.181200650616494,14837.627086955463,8.886856247516512,12.381461615264685,1.8291541994990044,2811.9028140351584
72,8316.027123116317,0.4326310036141689,4.738317717130645,246.7907915199602,1.2947204894950635,6.409233880872906,3.5098153738624522,0.5920176732387514,83459.34390872256,5.245523790309182,13167.992702052796,11.516051522411555,12.219275398931353,2.0705286396254627,2748.77815759548
73,8726.623318189055,0.4349498507838053,4.6544876399639135,260.16763305958693,1.2835227377218539,6.370738613571789,3.5690194064560252,0.6087155968378641,43196.00717370338,5.105971854988209,16090.259902956901,15.642028233360017,12.908997919017157,2.0434493565201755,2693.4051042670944
74,8402.457528873092,0.4332675176657845,4.691858410116655,249.1076685964561,1.2897698741175596,6.3974131783707335,3.5742586050752405,0.6018742649249024,44991.80649163603,5.000804210064576,17362.624336363395,9.194599695533592,12.442395590474408,1.8825282461903943,2667.654342820446
75,9063.118771303643,0.4256655246347008,4.72210250680491,273.27535883645606,1.2878040573154685,6.405434655393033,3.5947703675566407,0.6388637381620202,73789.5818800711,5.503929544384998,15926.563381210019,9.991954832227337,12.279635589954914,1.8769543685554124,2797.7433716470496
76,8902.899825381317,0.4302757982982422,4.740955495686653,267.52446109403917,1.2885701950387998,6.428345910310453,3.5906992246825786,0.6146315011525396,49150.67851740585,5.536042555515083,14142.881162585172,11.593262799179698,12.578082504359891,1.8326447980085971,2725.9799714595174
77,9169.734162223016,0.41921213145407504,4.712035421895281,279.2725163691598,1.2909876491352161,6.407780119107825,3.581465562355248,0.6458111537552107,77635.7277102903,5.6480009304127,17431.922894055122,14.521445210131342,12.63301821469367,1.8082377195221393,2859.894277496197
78,8889.29310059001,0.4158102864612451,4.717920971531571,269.1634590393191,1.2912888734937256,6.4152514208555,3.6206643801568745,0.6590438817109887,49379.500824277195,5.490786066662289,16074.494244852576,9.664406168707389,13.018353601340598,1.8061054402315413,2738.5261541099453
79,8996.201900958862,0.43429325537063507,4.781409082149574,270.0803565020848,1.314963790278518,6.530220019594106,3.5449759294405405,0.652080718706596,89370.65739787383,5.297874338716164,11883.688501283328,16.096981356286644,12.87481598032811,1.7520960981469313,2731.4379607937813
80,8716.545599995676,0.439765029492527,4.8009134403457505,259.9583978680821,1.3044843795255041,6.504492569983397,3.634445061669028,0.5981654766353203,52030.01605658462,5.5077208279102825,21575.4304107126,15.07043359961203,12.282326255570073,2.1974569129961936,2587.5020763802004
81,8352.092550677147,0.42978792417141926,4.676619125489589,247.86676733483156,1.2840651930352003,6.378841628526596,3.564866233233409,0.6170408627519407,44860.167730430425,5.080796716739795,15672.836068957342,19.039251797591945,11.722227118930642,2.189142540798359,2655.9604753569065
82,8508.15131918711,0.4481770741760035,4.7383271277363415,253.55548712262066,1.3033485645617842,6.528259130128515,3.4945195390236976,0.5766554005605605,160677.31189084038,4.8971403614932525,12147.374099733894,11.142624807733615,12.281877800853541,2.1416070485685346,2462.340594610042
83,8716.585932854736,0.4279595443215329,5.1171566432859565,260.9793474382187,1.2398551606686294,6.195732327642855,3.599471252242074,0.6098748418415119,36918.288230919825,5.110874739259723,12093.701275247015,29.46595019086086,12.262677227438859,1.988786108876786,2540.673983765723
84,8705.635979792545,0.4480547543156776,4.7371986377388495,256.4547204619452,1.2953950509506666,6.443419511992071,3.575046580118017,0.5728840074405395,77304.24253934527,5.03660156673983,20460.519925887005,11.764155451428662,11.9435125482847,2.4267690930300936,2642.5439355991048
85,8533.533975072427,0.42578266373151835,4.733661759519755,255.0130569948591,1.2855106685862938,6.401522040792832,3.5870943626022576,0.6242740518435855,62728.74747499731,5.205810998237125,21217.555201295127,9.163302426318975,11.506128255931417,2.2014995868434633,2714.4338472709546
